Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
22.0,2000-01-15,Nancy,Bastia,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-15,Strasbourg,Metz,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-15,Le Havre,Saint-Étienne,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-15,Monaco,Rennes,3,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-15,Sedan,Lens,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-15,Auxerre,Lyon,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-15,Nantes,Troyes,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-16,Marseille,Montpellier,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-01-16,Bordeaux,Paris S-G,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-01-19,Strasbourg,Troyes,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-01-19,Sedan,Le Havre,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-25,Troyes,Marseille,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-25,Metz,Monaco,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Paris S-G,Strasbourg,4,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Bastia,Sedan,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Montpellier,Nancy,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Saint-Étienne,Auxerre,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Rennes,Nantes,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Lens,Le Havre,4,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-01-26,Lyon,Bordeaux,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
